Date,Open,High,Low,Close,Volume,Change
2021-05-20,7277,7447,7247,7408,494495,0.012852064533770857
2021-05-21,7427,7467,7332,7373,248885,-0.004724622030237602
2021-05-24,7372,7422,7317,7398,140466,0.0033907500339074303
2021-05-25,7392,7546,7382,7548,342610,0.020275750202757514
2021-05-26,7546,7676,7546,7667,323918,0.015765765765765716
2021-05-27,7741,7741,7566,7702,225691,0.004565018912221275
2021-05-28,7666,7756,7656,7687,139328,-0.0019475460919241572
2021-05-31,7686,7974,7686,7936,327322,0.03239235072199809
2021-06-01,7949,7974,7826,7906,153833,-0.0037802419354838745
2021-06-02,7924,7979,7861,7936,123203,0.0037945863900834542
2021-06-03,7934,8004,7890,7966,146712,0.0037802419354837635
2021-06-04,7914,7934,7721,7776,496796,-0.023851368315340182
2021-06-07,7816,7856,7746,7826,129638,0.0064300411522633105
2021-06-08,7811,7836,7731,7766,122096,-0.007666751852798415
2021-06-09,7761,7851,7721,7766,106817,0.0
2021-06-10,7761,7890,7736,7881,149277,0.014808138037599727
2021-06-11,7826,7994,7811,7996,169409,0.014592056845577961
2021-06-14,7999,8089,7969,8006,260046,0.001250625312656295
2021-06-15,8004,8184,7994,8150,378436,0.017986510117411925
2021-06-16,8114,8209,8094,8210,218258,0.007361963190184007
2021-06-17,8124,8338,8104,8339,387687,0.015712545676004774
2021-06-18,8363,8463,8338,8394,537734,0.006595515049766076
2021-06-21,8298,8353,8179,8240,315552,-0.018346437931856086
2021-06-22,8248,8403,8243,8324,240221,0.010194174757281571
2021-06-23,8328,8577,8323,8473,652704,0.017900048053820283
2021-06-24,8458,8463,8348,8418,498462,-0.006491207364569762
2021-06-25,8418,8418,8194,8230,485706,-0.02233309574720832
2021-06-28,8224,8224,8144,8210,200526,-0.002430133657351119
2021-06-29,8214,8248,8094,8245,364936,0.004263093788063443
2021-06-30,8283,8313,8209,8309,244169,0.007762280169799851
2021-07-01,8303,8378,8253,8339,236692,0.0036105427849320026
2021-07-02,8338,8388,8233,8354,133042,0.001798776831754445
2021-07-05,8353,8523,8353,8508,716068,0.018434282978214034
2021-07-06,8508,8523,8433,8443,217732,-0.007639868359191393
2021-07-07,8463,8463,8263,8275,235607,-0.019898140471396375
2021-07-08,8248,8293,8119,8190,242324,-0.010271903323262888
2021-07-09,8044,8149,7974,8145,310450,-0.005494505494505475
2021-07-12,8144,8333,8144,8334,424691,0.023204419889502725
2021-07-13,8333,8543,8333,8488,509529,0.018478521718262586
2021-07-14,8488,8543,8413,8528,290033,0.004712535344015167
2021-07-15,8563,8573,8518,8533,401958,0.000586303939962507
2021-07-16,8533,8627,8498,8623,581481,0.010547287003398464
2021-07-19,8548,8573,8448,8538,410142,-0.009857358227994939
2021-07-20,8373,8607,8373,8453,258249,-0.00995549308971655
2021-07-21,8533,8661,8463,8498,395670,0.005323553767893063
2021-07-22,8518,8686,8518,8608,504289,0.012944222169922304
2021-07-23,8597,8691,8587,8693,201018,0.009874535315985034
2021-07-26,8696,8746,8651,8688,502206,-0.0005751754285057142
2021-07-27,8696,8746,8563,8593,238028,-0.01093462246777166
2021-07-28,8548,8612,8373,8458,316630,-0.01571046200395676
2021-07-29,8458,8513,8418,8488,256843,0.003546937810356976
2021-07-30,8488,8488,8233,8275,322433,-0.025094250706880317
2021-08-02,8273,8328,8248,8314,115247,0.004712990936555972
2021-08-03,8388,8398,8273,8339,192055,0.0030069761847486554
2021-08-04,8348,8746,8328,8747,820563,0.04892672982371993
2021-08-05,8761,8786,8701,8723,761097,-0.002743797873556608
